product_id,product_name,product_price,product_category,product_category2,product_category3,product_image,product_urls,product_ratings,product_labels,product_promotions,quantity_selector
2216065,manteiga amendoim prozis cremosa e 100% natural 500 g,4.39,Biológicos e Alternativas,Nutrição Desportiva,Preparação de Refeições, ,"{""productUrl"":""/pt/biologicos-e-alternativas/nutricao-desportiva/preparacao-de-refeicoes/manteiga-amendoim-e-especialidades/manteiga-amendoim-prozis-cremosa-e-100-natural-500-g/2216065.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=2216065"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/biologicos-e-alternativas/nutricao-desportiva/preparacao-de-refeicoes/manteiga-amendoim-e-especialidades/manteiga-amendoim-prozis-cremosa-e-100-natural-500-g/2216065.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fbiologicos-e-alternativas%2Fnutricao-desportiva%2Fpreparacao-de-refeicoes%2Fmanteiga-amendoim-e-especialidades%2Fmanteiga-amendoim-prozis-cremosa-e-100-natural-500-g%2F2216065.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=2216065""}",2216065,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3792854,tortitas arroz auchan bio integral 130g,1.09,Alimentação,Mercearia,Bolachas e Bolos, ,"{""productUrl"":""/pt/alimentacao/mercearia/bolachas-e-bolos/tortitas/tortitas-arroz-auchan-bio-integral-130g/3792854.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3792854"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/alimentacao/mercearia/bolachas-e-bolos/tortitas/tortitas-arroz-auchan-bio-integral-130g/3792854.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Falimentacao%2Fmercearia%2Fbolachas-e-bolos%2Ftortitas%2Ftortitas-arroz-auchan-bio-integral-130g%2F3792854.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3792854""}",3792854,"[{'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3308195,sidra bandida do pomar frutos vermelhos lata 0.50l,1.49,Bebidas e Garrafeira,Cervejas e Sidras,Sidras e Hard Seeltzer, ,"{""productUrl"":""/pt/bebidas-e-garrafeira/cervejas-e-sidras/sidras-e-hard-seeltzer/sidra-bandida-do-pomar-frutos-vermelhos-lata-0.50l/3308195.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3308195"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/bebidas-e-garrafeira/cervejas-e-sidras/sidras-e-hard-seeltzer/sidra-bandida-do-pomar-frutos-vermelhos-lata-0.50l/3308195.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fbebidas-e-garrafeira%2Fcervejas-e-sidras%2Fsidras-e-hard-seeltzer%2Fsidra-bandida-do-pomar-frutos-vermelhos-lata-0.50l%2F3308195.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3308195""}",3308195,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}, {'alt': 'Sem gluten', 'title': 'Sem gluten'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3047360,sobremesa auchan baby bio láctea framboesa 4x100g,2.59,Biológicos e Alternativas,Biológicos,Biológicos Alimentação Bebé e Infantil, ,"{""productUrl"":""/pt/biologicos-e-alternativas/biologicos/biologicos-alimentacao-bebe-e-infantil/iogurtes-e-sobremesas/sobremesa-auchan-baby-bio-lactea-framboesa-4x100g/3047360.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3047360"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/biologicos-e-alternativas/biologicos/biologicos-alimentacao-bebe-e-infantil/iogurtes-e-sobremesas/sobremesa-auchan-baby-bio-lactea-framboesa-4x100g/3047360.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fbiologicos-e-alternativas%2Fbiologicos%2Fbiologicos-alimentacao-bebe-e-infantil%2Fiogurtes-e-sobremesas%2Fsobremesa-auchan-baby-bio-lactea-framboesa-4x100g%2F3047360.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3047360""}",3047360,"[{'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3474190,creme vegetal isola aveia bio 200ml,1.95,Alimentação,Produtos Lácteos,"Manteiga, Cremes e Margarina", ,"{""productUrl"":""/pt/alimentacao/produtos-lacteos/manteiga-cremes-e-margarina/cremes-culinarios-e-especialidades/creme-vegetal-isola-aveia-bio-200ml/3474190.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3474190"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/alimentacao/produtos-lacteos/manteiga-cremes-e-margarina/cremes-culinarios-e-especialidades/creme-vegetal-isola-aveia-bio-200ml/3474190.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Falimentacao%2Fprodutos-lacteos%2Fmanteiga-cremes-e-margarina%2Fcremes-culinarios-e-especialidades%2Fcreme-vegetal-isola-aveia-bio-200ml%2F3474190.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3474190""}",3474190,"[{'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3010611,pão pachamama ancestral 450g,3.44,Alimentação,Mercearia,Tostas e Pão Embalado, ,"{""productUrl"":""/pt/alimentacao/mercearia/tostas-e-pao-embalado/pao-embalado/pao-pachamama-ancestral-450g/3010611.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3010611"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/alimentacao/mercearia/tostas-e-pao-embalado/pao-embalado/pao-pachamama-ancestral-450g/3010611.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Falimentacao%2Fmercearia%2Ftostas-e-pao-embalado%2Fpao-embalado%2Fpao-pachamama-ancestral-450g%2F3010611.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3010611""}",3010611,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}, {'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3004157,bolacha kookie cat baunilha e pepitas chocolate 50g,2.49,Biológicos e Alternativas,Biológicos,Biológicos Mercearia, ,"{""productUrl"":""/pt/biologicos-e-alternativas/biologicos/biologicos-mercearia/bolachas-tortitas-e-bolos/bolachas-e-biscoitos/bolacha-kookie-cat-baunilha-e-pepitas-chocolate-50g/3004157.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3004157"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/biologicos-e-alternativas/biologicos/biologicos-mercearia/bolachas-tortitas-e-bolos/bolachas-e-biscoitos/bolacha-kookie-cat-baunilha-e-pepitas-chocolate-50g/3004157.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fbiologicos-e-alternativas%2Fbiologicos%2Fbiologicos-mercearia%2Fbolachas-tortitas-e-bolos%2Fbolachas-e-biscoitos%2Fbolacha-kookie-cat-baunilha-e-pepitas-chocolate-50g%2F3004157.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3004157""}",3004157,"[{'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
2173510,saqueta bio holle maçã banana e pera 6m+ 100g,1.75,O Mundo do Bebé,Preparação e Alimentação Infantil,Pacotinhos Fruta Bebé, ,"{""productUrl"":""/pt/o-mundo-do-bebe/preparacao-e-alimentacao-infantil/pacotinhos-fruta-bebe/saqueta-bio-holle-maca-banana-e-pera-6m-100g/2173510.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=2173510"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/o-mundo-do-bebe/preparacao-e-alimentacao-infantil/pacotinhos-fruta-bebe/saqueta-bio-holle-maca-banana-e-pera-6m-100g/2173510.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fo-mundo-do-bebe%2Fpreparacao-e-alimentacao-infantil%2Fpacotinhos-fruta-bebe%2Fsaqueta-bio-holle-maca-banana-e-pera-6m-100g%2F2173510.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=2173510""}",2173510,[],,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
2230122,manteiga prozis amendoim cremosa e 100% natural 1kg,7.69,Biológicos e Alternativas,Nutrição Desportiva,Preparação de Refeições, ,"{""productUrl"":""/pt/biologicos-e-alternativas/nutricao-desportiva/preparacao-de-refeicoes/manteiga-amendoim-e-especialidades/manteiga-prozis-amendoim-cremosa-e-100-natural-1kg/2230122.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=2230122"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/biologicos-e-alternativas/nutricao-desportiva/preparacao-de-refeicoes/manteiga-amendoim-e-especialidades/manteiga-prozis-amendoim-cremosa-e-100-natural-1kg/2230122.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fbiologicos-e-alternativas%2Fnutricao-desportiva%2Fpreparacao-de-refeicoes%2Fmanteiga-amendoim-e-especialidades%2Fmanteiga-prozis-amendoim-cremosa-e-100-natural-1kg%2F2230122.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=2230122""}",2230122,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3071702,pão pachamama sem glúten banana e canela 300g,3.44,Alimentação,Mercearia,Tostas e Pão Embalado, ,"{""productUrl"":""/pt/alimentacao/mercearia/tostas-e-pao-embalado/pao-embalado/pao-pachamama-sem-gluten-banana-e-canela-300g/3071702.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3071702"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/alimentacao/mercearia/tostas-e-pao-embalado/pao-embalado/pao-pachamama-sem-gluten-banana-e-canela-300g/3071702.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Falimentacao%2Fmercearia%2Ftostas-e-pao-embalado%2Fpao-embalado%2Fpao-pachamama-sem-gluten-banana-e-canela-300g%2F3071702.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3071702""}",3071702,"[{'alt': 'Produto Nacional', 'title': 'Produto Nacional'}, {'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
2130697,trigo seara serraceno bio 500g,3.19,Biológicos e Alternativas,Biológicos,Biológicos Mercearia, ,"{""productUrl"":""/pt/biologicos-e-alternativas/biologicos/biologicos-mercearia/farinha-e-preparados-pao-e-bolos/farinhas/trigo-seara-serraceno-bio-500g/2130697.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=2130697"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/biologicos-e-alternativas/biologicos/biologicos-mercearia/farinha-e-preparados-pao-e-bolos/farinhas/trigo-seara-serraceno-bio-500g/2130697.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fbiologicos-e-alternativas%2Fbiologicos%2Fbiologicos-mercearia%2Ffarinha-e-preparados-pao-e-bolos%2Ffarinhas%2Ftrigo-seara-serraceno-bio-500g%2F2130697.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=2130697""}",2130697,"[{'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3451288,barra de cereais auchan bio chocolate 138 g (6x23g),1.59,Biológicos e Alternativas,Biológicos,Biológicos Mercearia, ,"{""productUrl"":""/pt/biologicos-e-alternativas/biologicos/biologicos-mercearia/barras-e-polpas-de-fruta/barra-de-cereais-auchan-bio-chocolate-138-g-%286x23g%29/3451288.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3451288"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/biologicos-e-alternativas/biologicos/biologicos-mercearia/barras-e-polpas-de-fruta/barra-de-cereais-auchan-bio-chocolate-138-g-%286x23g%29/3451288.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fbiologicos-e-alternativas%2Fbiologicos%2Fbiologicos-mercearia%2Fbarras-e-polpas-de-fruta%2Fbarra-de-cereais-auchan-bio-chocolate-138-g-%25286x23g%2529%2F3451288.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3451288""}",3451288,"[{'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
2173513,saqueta bio holle pera banana e kiwi 100g,1.75,O Mundo do Bebé,Preparação e Alimentação Infantil,Pacotinhos Fruta Bebé, ,"{""productUrl"":""/pt/o-mundo-do-bebe/preparacao-e-alimentacao-infantil/pacotinhos-fruta-bebe/saqueta-bio-holle-pera-banana-e-kiwi-100g/2173513.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=2173513"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/o-mundo-do-bebe/preparacao-e-alimentacao-infantil/pacotinhos-fruta-bebe/saqueta-bio-holle-pera-banana-e-kiwi-100g/2173513.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fo-mundo-do-bebe%2Fpreparacao-e-alimentacao-infantil%2Fpacotinhos-fruta-bebe%2Fsaqueta-bio-holle-pera-banana-e-kiwi-100g%2F2173513.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=2173513""}",2173513,[],,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
3630908,tostas auchan bio cereais e sementes 225g,1.79,Biológicos e Alternativas,Biológicos,Biológicos Produtos Frescos, ,"{""productUrl"":""/pt/biologicos-e-alternativas/biologicos/biologicos-produtos-frescos/padaria/tostas-auchan-bio-cereais-e-sementes-225g/3630908.html"",""quickViewUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-ShowQuickView?pid=3630908"",""addToCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-AddProduct"",""updateQuantityUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-UpdateQuantity"",""removeFromCartUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Cart-RemoveProductLineItem"",""quantitySelector"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Product-QuantitySelector"",""absoluteProductUrl"":""https://www.auchan.pt/pt/biologicos-e-alternativas/biologicos/biologicos-produtos-frescos/padaria/tostas-auchan-bio-cereais-e-sementes-225g/3630908.html"",""encodedProductUrl"":""https%3A%2F%2Fwww.auchan.pt%2Fpt%2Fbiologicos-e-alternativas%2Fbiologicos%2Fbiologicos-produtos-frescos%2Fpadaria%2Ftostas-auchan-bio-cereais-e-sementes-225g%2F3630908.html"",""oneySimulatorUrl"":""/on/demandware.store/Sites-AuchanPT-Site/pt_PT/Oney-GetSimulator?pid=3630908""}",3630908,"[{'alt': 'Biológico', 'title': 'Biológico'}]",,"<div class=""auc-qty-selector"">
<button class=""auc-button__circle auc-js-add-to-cart auc-qty-placeholder-item"" type=""button"">
<svg class=""null auc-icon--shopping-cart-add-white"">
<use xlink:href=""/on/demandware.static/Sites-AuchanPT-Site/-/default/dw252a2411/images/icons/svg/menu/spritemap.svg#icon-shopping-cart-add-white""></use>
</svg>
</button>
</div>"
