Product Name,Product ID,Price per kg,Price per unit,Brand,Category,Image URL,Minimum Quantity,Product Link,cgid,tracking_date,source
Ambientador Difusor Freshmatic Delícias de Verão,7706472,7.19,"€7,19/un",Air Wick,Limpeza/Ambientadores/Ambientadores Automáticos,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf1e18038/images/col/770/7706472-frente.jpg?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/ambientador-difusor-freshmatic-delicias-de-verao-air-wick-7706472.html,limpeza,2024-11-14,Continente
Cera Amarela,7422441,4.89,"€19,56/kg",Splendor,Limpeza/Limpeza Geral/Limpeza Específica,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw14747dbc/images/col/742/7422441-frente.jpg?sw=280&sh=280,emb. 250 gr,https://www.continente.pt/produto/cera-amarela-splendor-7422441.html,limpeza,2024-11-14,Continente
Balde Limpeza com Espremedor 7L Wring&Go,4776205,12.49,"€12,49/un",Vileda,"Casa, Bricolage e Jardim/Lavandaria, Arrumação e Banho/Utensílios de Limpeza/Baldes de Limpeza",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwfbb155dd/images/col/477/4776205-frente.jpg?sw=280&sh=280,1 un,https://www.continente.pt/produto/balde-limpeza-com-espremedor-7l-wring-go-vileda-4776205.html,limpeza,2024-11-14,Continente
Ambientador Sticks Perfumados 50ml,284492,3.0,"€3,00/un",Kasa,"Casa, Bricolage e Jardim/Decoração/Ambientadores/Sticks Perfumados",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf15ae3c0/images/col/682/6826163-frente.jpg?sw=280&sh=280,1 un,https://www.continente.pt/produto/ambientador-sticks-perfumados-50ml-kasa-284492.html,limpeza,2024-11-14,Continente
Atacador Espalmado Branco 90 cm,7331104,1.93,"€1,93/un",Filsousa,Limpeza/Limpeza da Roupa e Calçado/Limpeza do Calçado/Acessórios,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw9bd5e1a7/images/col/733/7331104-frente.jpg?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/atacador-espalmado-branco-90-cm-filsousa-7331104.html,limpeza,2024-11-14,Continente
Bloco Sanitário Poder Ativo Pinho,7520439,11.3,"€1,26/un",Bref Sonasol,Limpeza/Limpeza Casa de Banho/Blocos Sanitários,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw287756c4/images/col/752/7520439-hero.jpg?sw=280&sh=280,emb. 3 x 3 un,https://www.continente.pt/produto/bloco-sanitario-poder-ativo-pinho-bref-sonasol-7520439.html,limpeza,2024-11-14,Continente
Restaurador de Móveis Madeira Clara,7422453,4.89,"€28,76/lt",Splendor,Limpeza/Limpeza Geral/Madeiras,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw15d84283/images/col/742/7422453-frente.jpg?sw=280&sh=280,emb. 170 ml,https://www.continente.pt/produto/restaurador-de-moveis-madeira-clara-splendor-7422453.html,limpeza,2024-11-14,Continente
Ambientador Vela Bouquet,7705610,4.99,"€4,99/un",Continente,Limpeza/Ambientadores/Velas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe5b585bb/images/col/770/7705610-frente.jpg?sw=280&sh=280,emb. 1 un,https://www.continente.pt/produto/ambientador-vela-bouquet-continente-7705610.html,limpeza,2024-11-14,Continente
Limpa Calçado,7073891,2.59,"€25,90/lt",Mistolin,Limpeza/Limpeza da Roupa e Calçado/Limpeza do Calçado/Produtos de Limpeza do Calçado,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw76195655/images/col/707/7073891-frente.jpg?sw=280&sh=280,emb. 100 ml,https://www.continente.pt/produto/limpa-calcado-mistolin-7073891.html,limpeza,2024-11-14,Continente
Spray Limpa e Protege Peles,2924231,6.49,"€25,96/lt",Búfalo,Limpeza/Limpeza da Roupa e Calçado/Limpeza do Calçado/Produtos de Limpeza do Calçado,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwab55b0a1/images/col/292/2924231-frente.jpg?sw=280&sh=280,emb. 250 ml,https://www.continente.pt/produto/spray-limpa-e-protege-peles-bufalo-2924231.html,limpeza,2024-11-14,Continente
